acc_x_g_mean,acc_x_g_std,acc_x_g_min,acc_x_g_max,acc_x_g_rms,acc_x_g_iqr,acc_x_g_mad,acc_x_g_zcr,acc_x_g_domf,acc_x_g_spen,acc_y_g_mean,acc_y_g_std,acc_y_g_min,acc_y_g_max,acc_y_g_rms,acc_y_g_iqr,acc_y_g_mad,acc_y_g_zcr,acc_y_g_domf,acc_y_g_spen,acc_z_g_mean,acc_z_g_std,acc_z_g_min,acc_z_g_max,acc_z_g_rms,acc_z_g_iqr,acc_z_g_mad,acc_z_g_zcr,acc_z_g_domf,acc_z_g_spen,gyr_x_dps_mean,gyr_x_dps_std,gyr_x_dps_min,gyr_x_dps_max,gyr_x_dps_rms,gyr_x_dps_iqr,gyr_x_dps_mad,gyr_x_dps_zcr,gyr_x_dps_domf,gyr_x_dps_spen,gyr_y_dps_mean,gyr_y_dps_std,gyr_y_dps_min,gyr_y_dps_max,gyr_y_dps_rms,gyr_y_dps_iqr,gyr_y_dps_mad,gyr_y_dps_zcr,gyr_y_dps_domf,gyr_y_dps_spen,gyr_z_dps_mean,gyr_z_dps_std,gyr_z_dps_min,gyr_z_dps_max,gyr_z_dps_rms,gyr_z_dps_iqr,gyr_z_dps_mad,gyr_z_dps_zcr,gyr_z_dps_domf,gyr_z_dps_spen,pitch_deg_mean,pitch_deg_std,pitch_deg_min,pitch_deg_max,pitch_deg_rms,pitch_deg_iqr,pitch_deg_mad,pitch_deg_zcr,pitch_deg_domf,pitch_deg_spen,roll_deg_mean,roll_deg_std,roll_deg_min,roll_deg_max,roll_deg_rms,roll_deg_iqr,roll_deg_mad,roll_deg_zcr,roll_deg_domf,roll_deg_spen,acc_mag_mean,acc_mag_std,acc_mag_min,acc_mag_max,acc_mag_rms,acc_mag_iqr,acc_mag_mad,acc_mag_zcr,acc_mag_domf,acc_mag_spen,gyr_mag_mean,gyr_mag_std,gyr_mag_min,gyr_mag_max,gyr_mag_rms,gyr_mag_iqr,gyr_mag_mad,gyr_mag_zcr,gyr_mag_domf,gyr_mag_spen,acc_sma,gyr_sma,label,source_file,t_start_s,t_end_s
0.9000018019042274,0.1172547858028079,0.6597118668072919,1.21200882395697,0.9072290195892299,0.11276776524587329,0.06968269596363524,0.0,1.0,1.0000000000000002,0.2770725240650004,0.12486867489266401,0.05782559262934235,0.47009493263288077,0.3026247846140952,0.21034501299268224,0.07537847233402933,0.0,1.0,0.9999999999999999,-0.19740743463689395,0.07370830535725469,-0.32984273431423355,-0.0581455590430358,0.21007371043190043,0.10896755895828328,0.058582154035709544,0.0,1.0,1.0,1.227261018586453,18.27279049631562,-24.05531213760503,30.527347918495764,17.852347142711295,27.831791561635946,15.336617214869682,0.15789473684210525,1.0,1.0,-3.8613907982529625,8.571051435680914,-13.65667417519468,17.533774965809986,9.203266565424808,5.938146364744055,4.339285527793488,0.15789473684210525,1.0,0.9999999999999999,-16.016322066081223,27.57796797237858,-93.12559012635532,28.755277655968086,31.289609683339005,29.739781709686163,16.413026228732583,0.21052631578947367,1.0,1.0,-71.66063572278969,6.600556517983456,-85.2232313449181,-56.997084975146876,71.94884079138525,8.724766040019091,4.4424030192884985,0.0,1.0,0.9999999999999999,128.04339414626892,16.207802156892043,104.13638519476976,159.1773475019425,129.014220118233,22.165304319485088,11.308218804646799,0.0,1.0,1.0000000000000002,0.9736246342304262,0.10678206867929058,0.701128924343524,1.2197643980208186,0.9791716999904505,0.07976014156576383,0.0459803175902353,0.0,1.0,1.0,33.3985503572679,16.764088251123372,20.298159683638286,94.7685215465744,37.181259904874665,11.97326019111097,6.099866685177094,0.0,1.0,1.0,1.3744817606061217,47.34378326550184,seatedmarch,seatedMarch_session1.xlsx,0.0,1.9000000000000001
0.8580498975672887,0.05020509263496132,0.7865455640001687,0.9552627529321738,0.8594440938626522,0.09566012890518427,0.04395395149153092,0.0,1.0,1.0,0.4149623682585387,0.04950785582702496,0.3360167905865256,0.48910138086140686,0.41775859472893573,0.07930782142589843,0.041107546693934044,0.0,2.0,1.0000000000000002,-0.2220619544206353,0.05929396418001877,-0.3330697183535959,-0.14718904149863266,0.22945914032760734,0.08821650806417591,0.047321988891534716,0.0,1.0,0.9999999999999999,-2.106812877524174,16.66387740319927,-24.05531213760503,30.527347918495764,16.378010566131472,24.120470855163752,12.57890938456785,0.21052631578947367,1.0,0.9999999999999999,-1.7712883663148467,9.361403122460644,-13.65667417519468,16.498539159060524,9.294704808480871,15.139334117129374,4.645405439942376,0.21052631578947367,1.0,0.9999999999999998,-4.501845160272291,10.273749290573884,-21.220825684502426,13.99654468054992,10.97902719316953,15.075784544500161,7.343232322477432,0.15789473684210525,1.0,0.9999999999999999,-64.6957467938358,4.8099263316409875,-71.2352424292734,-56.70673967109421,64.86538579984041,9.085998408966788,4.733623409874198,0.0,1.0,0.9999999999999999,117.34368850243455,5.443571344718886,106.21073107910283,126.45617311420082,117.46357766087404,8.720080246832168,4.231628979253998,0.0,1.0,1.0,0.982269671386379,0.031857969335461825,0.9179123417466962,1.0447381971318714,0.9827603426192854,0.04369601327834727,0.02347319487952293,0.0,1.0,1.0,20.84116205675597,6.554690551409734,9.066303523848143,32.47453620100143,21.798389979295894,11.212984706524033,5.4190302318634505,0.0,1.0,1.0,1.4950742202464629,32.01528872082507,seatedmarch,seatedMarch_session1.xlsx,1.0,2.9000000000000004
0.8257375551508112,0.044435276951635155,0.7514594732994104,0.9013158168706407,0.8268725894189013,0.06274955759787804,0.03649911440570636,0.0,2.0,0.9999999999999998,0.47523873288792506,0.03683170504961375,0.40756338653245033,0.55246975838734,0.4765926971838105,0.042414795739107836,0.020844838607012584,0.0,1.0,0.9999999999999999,-0.23297100079738184,0.05636135149770198,-0.3330697183535959,-0.14718904149863266,0.23936010331308108,0.08904337445077445,0.04272013677731794,0.0,1.0,1.0,-3.056619959459539,8.8506316383148,-20.115984989680484,9.5746254012139,9.15204468705482,12.331680555528225,6.7200743017297775,0.3157894736842105,1.0,0.9999999999999999,1.5419113640908133,7.733213066352861,-11.009909030792102,16.498539159060524,7.693500228624321,10.652116323250741,6.196568242335391,0.15789473684210525,1.0,0.9999999999999998,-0.8785717985040744,11.973547599948411,-31.17927109309212,20.465115799401516,11.703394312204708,16.47316102477469,6.18292511978093,0.3157894736842105,1.0,1.0000000000000002,-60.28045325929112,3.3098583349242934,-66.9468238334851,-54.15076011017865,60.36671640260871,4.610235866782666,2.3840214284180057,0.0,1.0,1.0,115.45992802667517,6.1992371510165905,105.29813488376186,124.83336520581857,115.61792246064981,7.697573601131751,4.670100326443389,0.0,1.0,1.0,0.9834920775878775,0.030701800413307456,0.9281274331326632,1.038633284892282,0.9839472227712761,0.04017644201152648,0.022164758349940583,0.0,2.0,0.9999999999999999,15.134195666162658,7.317997115039482,4.351895528643783,38.32192500898758,16.73078916694118,6.622179687802522,2.906550151664675,0.0,1.0,1.0,1.5339472888361183,23.139759821046415,seatedmarch,seatedMarch_session1.xlsx,2.0,3.9000000000000004
0.8111162790279961,0.03637827782401472,0.7514594732994104,0.8706862911688895,0.8118908967631003,0.04935361861033272,0.02534332294987862,0.0,2.0,1.0000000000000002,0.5109531488153858,0.0337205557477193,0.46705421316656426,0.5920051528994463,0.5120091233272078,0.03888369790674068,0.016829686752988682,0.0,1.0,1.0,-0.22436335494781465,0.05880138249290069,-0.3250921280266228,-0.12257575233168215,0.23156778164796948,0.09578092856429432,0.04898401361493107,0.0,1.0,1.0,-1.108088630486085,9.800503123402375,-20.115984989680484,13.227436492893187,9.616404151825217,13.507565555591043,6.247200820980305,0.2631578947368421,1.0,1.0000000000000002,0.8221282048595191,5.93732562710859,-7.990560283459404,10.361168898867287,5.845095260766067,9.666919462975354,5.57100951620099,0.15789473684210525,1.0,1.0,0.9574402277477481,12.237373648950227,-31.17927109309212,20.465115799401516,11.96588232946196,15.408414258692849,8.491193834719189,0.3157894736842105,2.0,1.0000000000000002,-58.157076451018824,3.0178009002625785,-62.47691887790483,-51.368510867566755,58.23141169068111,4.029675865950509,2.0848478389012577,0.0,1.0,1.0,112.8354860196333,6.008054658048811,103.26719791835981,124.32556302053877,112.98733906957123,9.22534466627829,4.468294459769417,0.0,1.0,1.0,0.9870747736010299,0.025694550618746752,0.9281274331326632,1.038633284892282,0.9873924286292908,0.021452580591698633,0.010865225405752965,0.0,2.0,0.9999999999999999,14.812208529434098,7.28525445293154,4.351895528643783,38.32192500898758,16.426280995441456,5.871518430687896,3.3610826186926204,0.0,1.0,1.0,1.5464327827911963,22.28652059254245,seatedmarch,seatedMarch_session1.xlsx,3.0,4.9
0.8078669942398046,0.05529663387245663,0.6761464735230666,0.9083528704817252,0.809662838602464,0.0613683762353292,0.025557366941791504,0.0,1.0,1.0000000000000002,0.5266926135669685,0.03258814320398,0.48221550796803336,0.5920051528994463,0.5276495019514497,0.04356931293867039,0.021919819438538213,0.0,1.0,1.0,-0.22214272988017716,0.05562386638146501,-0.3140387463168387,-0.12257575233168215,0.228662865862123,0.09632034918775634,0.04919685693764879,0.0,1.0,1.0000000000000002,-0.8338585888364634,11.875949284274835,-21.717128599597174,13.227436492893187,11.605239462359702,19.330995873481452,7.656269644611632,0.15789473684210525,1.0,1.0000000000000002,-2.8727111485345365,7.656101889121916,-21.21135461733055,10.361168898867287,7.996097215060607,9.176684306134216,4.6932098220989955,0.21052631578947367,1.0,1.0,-0.49321483587287673,12.613705989240426,-25.42176647584425,20.479552595141456,12.304209065119744,15.335112369916924,7.80629314756015,0.2631578947368421,1.0,0.9999999999999998,-57.34028970080235,4.1101961201784505,-61.91918521234959,-49.31078104964326,57.480064800859026,6.793780078587851,3.020161399048437,0.0,1.0,1.0,111.87748052634124,4.9668604457285825,103.26719791835981,121.38136757829503,111.98217209214529,8.385094231738478,4.096891567560505,0.0,1.0,0.9999999999999998,0.9924625210750255,0.036602553967498654,0.9094158276660178,1.0805356597404054,0.9931035270039534,0.023546400714490656,0.011420304669042869,0.0,2.0,0.9999999999999999,17.4418891793247,6.94286579884565,7.547047775923827,30.483164511044453,18.708626736604312,9.869323011845324,4.863131311432544,0.0,2.0,1.0,1.55670233768695,26.334095198805137,seatedmarch,seatedMarch_session1.xlsx,4.0,5.9
0.8086210058622101,0.053624083043830234,0.6761464735230666,0.9083528704817252,0.8103083957912502,0.04755831444004677,0.024675877091999476,0.0,1.0,0.9999999999999998,0.5214105619643536,0.028155545903383147,0.48221550796803336,0.5867831407308578,0.5221322362724263,0.040227795395820665,0.017110940404639896,0.0,1.0,0.9999999999999999,-0.23835050614595624,0.05586290491468566,-0.3312484354726516,-0.15993046458193477,0.24449047981110714,0.09753537959920078,0.04981773022849499,0.0,1.0,1.0,0.0784318599153889,10.611876594103625,-21.717128599597174,11.839282018531456,10.343475245907921,12.212554449600052,7.1586476927634415,0.15789473684210525,1.0,1.0,-4.678517278046018,7.711621008280763,-21.21135461733055,6.973069918156053,8.853483357840826,10.562615028823362,6.218309578589226,0.2631578947368421,1.0,0.9999999999999998,-1.211987187312449,11.233362728348006,-25.42176647584425,20.479552595141456,11.01580361206189,10.225674771127121,5.4553195241148345,0.21052631578947367,1.0,1.0000000000000002,-57.38379799073549,3.844694366037175,-61.91918521234959,-49.31078104964326,57.50602457892012,5.451717965626578,2.7571110810465385,0.0,1.0,0.9999999999999998,113.55067296558714,4.828403689326407,105.92569718746827,121.43071738742316,113.64815501808845,6.999785729335613,3.4398473842261623,0.0,1.0,0.9999999999999997,0.9938263609843245,0.03708492920672987,0.9094158276660178,1.0805356597404054,0.9944834655050326,0.019856512918671854,0.011175852743386838,0.0,2.0,1.0000000000000002,15.819801299620948,7.7087417083875085,5.39100016985576,30.483164511044453,17.513411345303066,9.214780326526814,4.616652466481581,0.0,2.0,1.0,1.5683820739725198,23.647770785868342,seatedmarch,seatedMarch_session1.xlsx,5.0,6.9
0.8035368714069497,0.026964842830625092,0.7361223695986961,0.8436487137971498,0.8039665735103078,0.03507558798370136,0.01802708262506464,0.0,1.0,1.0,0.5057071943062906,0.02888938057851164,0.4347053699595147,0.5414820501111467,0.5064905061971449,0.04180619825986215,0.02016422586254632,0.0,1.0,1.0000000000000002,-0.26212489479588624,0.05058281399736688,-0.33332881440669476,-0.16116768307285562,0.26672110994454873,0.06914926875845895,0.03354193354532281,0.0,1.0,1.0,2.281362939311239,8.471075414787038,-15.771371391277391,15.497786332145893,8.565966355859784,14.652196708937595,6.553400407207777,0.21052631578947367,1.0,1.0,-2.016569210670863,6.365895555289753,-14.626767982193702,6.973069918156053,6.524181656824145,8.758081608382952,4.321852713501356,0.21052631578947367,1.0,1.0,0.3620312297834826,4.98371060940695,-7.8656663410852286,10.713393952564275,4.870992658353958,6.717464081855621,3.3134283922096124,0.2631578947368421,1.0,1.0,-57.47370326737007,3.025387032618166,-62.72808406681646,-51.65820145933605,57.54929961022969,4.738168367165784,2.5495215853241504,0.0,1.0,0.9999999999999998,116.42487072476585,4.196477352064117,107.21554788298666,122.91971707555815,116.49669705333498,4.249497613330121,2.331752287157933,0.0,1.0,1.0,0.9868188063127639,0.015344403651497389,0.9542306833762044,1.0112465699695596,0.9869321327628343,0.025102340017956748,0.012546105642795624,0.0,1.0,1.0,10.934351478410774,4.600601004820386,3.479944233616271,19.262763837542522,11.818091867078227,7.589713325021922,4.124138868908023,0.0,1.0,1.0,1.5713689605091266,16.079383106796936,seatedmarch,seatedMarch_session1.xlsx,6.0,7.9
0.7777803400424863,0.038167622391251495,0.6990326223176406,0.831532453065714,0.778669497531306,0.04615952406744417,0.02769050840212689,0.0,1.0,0.9999999999999996,0.4901245293082518,0.030038813261241235,0.4347053699595147,0.5414820501111467,0.49099823626635547,0.048127287616062775,0.021325156403360968,0.0,1.0,1.0,-0.2570951588840039,0.042020534810952866,-0.33332881440669476,-0.19885155987742403,0.26033701196737236,0.06794829270836417,0.018556661489524118,0.0,1.0,0.9999999999999999,0.8178243693058823,7.825179226155764,-11.370350036273587,15.497786332145893,7.670762356142791,10.673092388304601,5.908597124595,0.15789473684210525,1.0,0.9999999999999999,0.3887861178530724,4.145761146112496,-7.050485793243448,6.20390700585758,4.0594486512358365,6.049947926819033,3.402139307619369,0.21052631578947367,1.0,0.9999999999999998,-0.08608003596499288,7.288976823860803,-18.397083863292323,9.941775464982705,7.104937280119555,9.346166508348915,4.807274182566262,0.2631578947368421,1.0,1.0,-57.08241167992206,2.9190115289802767,-62.72808406681646,-51.65820145933605,57.153270423372156,4.068656381768939,2.0520706034178318,0.0,1.0,1.0,116.79431735744865,3.6232783198751526,112.49427129559481,123.97028533432064,116.84769704827966,5.126839897584901,2.6711671616799393,0.0,1.0,1.0,0.9561072407663591,0.03308296360058488,0.9038936807913531,1.0112465699695596,0.9566508319143553,0.056965226123846024,0.02038721471510263,0.0,1.0,1.0,10.312453368657629,4.525152832560915,2.717622770143359,20.50803524713009,11.216053326855683,6.1272425669390875,2.7731710722489264,0.0,1.0,1.0000000000000002,1.5250000282347418,15.270224932279941,seatedmarch,seatedMarch_session1.xlsx,7.0,8.9
0.7628641380501014,0.03850342112525823,0.6924457153002541,0.8132240120535816,0.7637866723695537,0.06347650968896656,0.026255696691134145,0.0,1.0,1.0,0.4994150679566441,0.029199709506493383,0.46239207108358743,0.5511595617781058,0.5002253512024755,0.048224303493861864,0.027260703976857148,0.0,1.0,1.0,-0.23430285995338376,0.04422767543671569,-0.3225813200338844,-0.1457710013705254,0.23823541527897077,0.05736746371228657,0.028846722115040607,0.0,1.0,1.0,-0.7363716822081491,7.970460393426763,-14.471124678407838,13.063748479658258,7.803465268288412,11.663668056978153,4.993355054701175,0.15789473684210525,1.0,0.9999999999999999,0.3443772107907402,5.2641103332897465,-8.297998138647884,11.223202368579875,5.14236427961959,7.851457120433104,3.6485319895331783,0.21052631578947367,1.0,1.0,-1.610373051034206,8.625724695997382,-20.424745560222036,9.303695057153382,8.560156048114976,9.912593642893162,5.741218568949909,0.15789473684210525,1.0,1.0,-56.36972690756247,3.1586425470103263,-60.951297022656476,-51.254653276644575,56.45373577750162,5.057200169264448,1.9498487306993155,0.0,1.0,1.0,114.1070093877079,4.191597846650785,106.03694646558108,123.97028533432064,114.18012352983817,3.0318821182252123,1.645785752773648,0.0,1.0,0.9999999999999998,0.9432401403052356,0.026150046494848988,0.9038936807913531,0.9782776231858414,0.9435844402956947,0.04932496696353095,0.018625084674821824,0.0,1.0,0.9999999999999998,11.930906859377544,4.385108011467945,2.717622770143359,22.61420229967808,12.673367829656426,2.4558713147853446,1.2451345117776071,0.0,1.0,0.9999999999999999,1.4965820659601294,17.56612495384722,seatedmarch,seatedMarch_session1.xlsx,8.0,9.9
0.7725999195479195,0.032158816602138096,0.6924457153002541,0.8132240120535816,0.7732354852801565,0.038068356594026076,0.019174661324753317,0.0,1.0,0.9999999999999999,0.5108105579310724,0.019098480326048425,0.4843369969778928,0.5511595617781058,0.5111496262808766,0.015138322495918344,0.007754134379037381,0.0,1.0,1.0000000000000002,-0.24706030429306897,0.04384701997597264,-0.30278714123118816,-0.1457710013705254,0.2507293901003999,0.05182225783535216,0.027567753779552506,0.0,1.0,0.9999999999999998,-1.7453390744806196,8.149248853189587,-14.471124678407838,13.063748479658258,8.132401398883363,13.34602293195678,6.88894904094741,0.21052631578947367,1.0,1.0,0.44243749390978593,4.565599061567369,-8.297998138647884,11.223202368579875,4.471935932843041,4.365370713517147,2.4467924426745933,0.15789473684210525,1.0,1.0,1.38436805112908,7.813970130898088,-20.424745560222036,12.131111853889733,7.740910647154251,9.554189934920025,4.851405494953013,0.21052631578947367,1.0,1.0000000000000002,-56.05467343633895,2.8666883896705975,-60.951297022656476,-51.254653276644575,56.12426766793402,4.007126845443324,1.993425335120488,0.0,1.0,1.0,114.68958504327559,3.79057360678415,106.03694646558108,119.88573478908316,114.74907818040968,3.7390021600416077,2.2109336168555345,0.0,1.0,1.0000000000000002,0.9601145972209768,0.014947043602735603,0.9073798075918874,0.9728418596896697,0.9602251211063151,0.005311930357304928,0.0032725461065838957,0.0,0.0,0.9999999999999999,11.067016275172474,4.981757448542846,2.4701589175499348,22.61420229967808,12.08535730325086,5.404946835988062,2.6810192708916762,0.0,1.0,0.9999999999999999,1.530470781772061,16.244101414516237,seatedmarch,seatedMarch_session1.xlsx,9.0,10.9
